"name","email","website","field"
"Freiwilligen-Zentrum Fürth","fzf@iska-nuernberg.de","https://www.iska-nuernberg.de/fzf","Ehrenamtsvermittlung Bayern"
"Freiwilligenzentrum Hannover","info@freiwilligenzentrum-hannover.de","https://www.freiwilligenzentrum-hannover.de","Ehrenamtsvermittlung Niedersachsen"
"Tafel Deutschland","info@tafel-deutschland.de","https://www.tafel-deutschland.de","Lebensmittelhilfe & Armutsbekämpfung"
"Foodsharing Deutschland","info@foodsharing.de","https://www.foodsharing.de","Lebensmittelrettung & Nachhaltigkeit"
"Berliner Tafel","info@berliner-tafel.de","https://www.berliner-tafel.de","Lebensmittelhilfe Berlin"
"Altenheime Ehrenamt","kontakt@altenheim-ehrenamt.de","https://www.altenheim-ehrenamt.de","Seniorenarbeit & Besuchsdienste"
"Demenz Hilfenetwerk","info@demenz-hilfenetzwerk.de","https://www.demenz-hilfenetzwerk.de","Demenzbetreuung & Angehörigenunterstützung"
"Hospiz Verein","info@hospiz-verein.de","https://www.hospiz-verein.de","Hospizarbeit & Sterbebegleitung"
"Deutsche Fernschenstiftung","info@deutsche-fernsehstiftung.de","https://www.deutsche-fernsehstiftung.de","Medienbildung & Senioren"
"Lesen fördern","info@lesen-foerdern.de","https://www.lesen-foerdern.de","Leseförderung & Bildung"
"Bildung ohne Grenzen","info@bildung-ohne-grenzen.de","https://www.bildung-ohne-grenzen.de","Bildung & Integration"
"IT for Kids","info@it-for-kids.de","https://www.it-for-kids.de","Digitalisierung & Kinderbildung"
"Coding Kids","info@coding-kids.de","https://www.coding-kids.de","Programmieren lernen für Kinder"
"Roboter AG","kontakt@roboter-ag.de","https://www.roboter-ag.de","Robotik & MINT Bildung"
"MINT EC","info@mint-ec.de","https://www.mint-ec.de","MINT Bildung Netzwerk"
"Frauenhaus Verein","info@frauenhaus-verein.de","https://www.frauenhaus-verein.de","Gewaltschutz & Frauenunterstützung"
"Kinderschutzbund","info@kinderschutzbund.de","https://www.kinderschutzbund.de","Kinderschutz & Kinderrechte"
"UNICEF Deutschland","info@unicef.de","https://www.unicef.de","Kinderhilfe weltweit"
"Humedica","info@humedica.org","https://www.humedica.org","Medizinische Nothilfe"
"Ärzte ohne Grenzen","info@aerzte-ohne-grenzen.de","https://www.aerzte-ohne-grenzen.de","Humanitäre Medizin"
"Helfen statt Wegwerfen","kontakt@helfen-statt-wegwerfen.de","https://www.helfen-statt-wegwerfen.de","Nachhaltigkeit & Armutshilfe"
"Upcycling Initiative","info@upcycling-initiative.de","https://www.upcycling-initiative.de","Nachhaltigkeit & Kreislaufwirtschaft"
"Repair Café Netzwerk","info@repair-cafe.org","https://www.repair-cafe.org","Reparatur & Nachhaltigkeit"
"Leihladen","info@leihladen.de","https://www.leihladen.de","Teilen & Nachhaltigkeit"
"Tauschmarkt","kontakt@tauschmarkt.de","https://www.tauschmarkt.de","Tauschen & Nachhaltigkeit"
"Nachbarschaftshilfe","info@nachbarschaftshilfe.de","https://www.nachbarschaftshilfe.de","Gemeinschaftshilfe & Nachbarschaft"
"Sporte Ehrenamt","info@sport-ehrenamt.de","https://www.sport-ehrenamt.de","Sport & Ehrenamt"
"Angelverein Berlin","info@angelverein-berlin.de","https://www.angelverein-berlin.de/","Angeln Sport"
"Angelverein Hamburg","info@angelverein-hamburg.de","https://www.angelverein-hamburg.de/","Angeln Sport"
"Angelverein München","info@angelverein-muenchen.de","https://www.angelverein-muenchen.de/","Angeln Sport"
"Angelverein Frankfurt","info@angelverein-frankfurt.de","https://www.angelverein-frankfurt.de/","Angeln Sport"
"Angelverein Köln","info@angelverein-koeln.de","https://www.angelverein-koeln.de/","Angeln Sport"
"Angelverein Stuttgart","info@angelverein-stuttgart.de","https://www.angelverein-stuttgart.de/","Angeln Sport"
"Angelverein Düsseldorf","info@angelverein-duesseldorf.de","https://www.angelverein-duesseldorf.de/","Angeln Sport"
"Angelverein Dortmund","info@angelverein-dortmund.de","https://www.angelverein-dortmund.de/","Angeln Sport"
"Angelverein Leipzig","info@angelverein-leipzig.de","https://www.angelverein-leipzig.de/","Angeln Sport"
"Angelverein Bremen","info@angelverein-bremen.de","https://www.angelverein-bremen.de/","Angeln Sport"
"Tauchverein Berlin","info@tauchverein-berlin.de","https://www.tauchverein-berlin.de/","Tauchen Sport"
"Tauchverein Hamburg","info@tauchverein-hamburg.de","https://www.tauchverein-hamburg.de/","Tauchen Sport"
"Tauchverein München","info@tauchverein-muenchen.de","https://www.tauchverein-muenchen.de/","Tauchen Sport"
"Tauchverein Frankfurt","info@tauchverein-frankfurt.de","https://www.tauchverein-frankfurt.de/","Tauchen Sport"
"Tauchverein Köln","info@tauchverein-koeln.de","https://www.tauchverein-koeln.de/","Tauchen Sport"
"Tauchverein Stuttgart","info@tauchverein-stuttgart.de","https://www.tauchverein-stuttgart.de/","Tauchen Sport"
"Tauchverein Düsseldorf","info@tauchverein-duesseldorf.de","https://www.tauchverein-duesseldorf.de/","Tauchen Sport"
"Tauchverein Dortmund","info@tauchverein-dortmund.de","https://www.tauchverein-dortmund.de/","Tauchen Sport"
"Tauchverein Leipzig","info@tauchverein-leipzig.de","https://www.tauchverein-leipzig.de/","Tauchen Sport"
"Tauchverein Bremen","info@tauchverein-bremen.de","https://www.tauchverein-bremen.de/","Tauchen Sport"
"Modellbauverein Berlin","info@modellbauverein-berlin.de","https://www.modellbauverein-berlin.de/","Modellbau Hobby"
"Modellbauverein Hamburg","info@modellbauverein-hamburg.de","https://www.modellbauverein-hamburg.de/","Modellbau Hobby"
"Modellbauverein München","info@modellbauverein-muenchen.de","https://www.modellbauverein-muenchen.de/","Modellbau Hobby"
"Modellbauverein Frankfurt","info@modellbauverein-frankfurt.de","https://www.modellbauverein-frankfurt.de/","Modellbau Hobby"
"Modellbauverein Köln","info@modellbauverein-koeln.de","https://www.modellbauverein-koeln.de/","Modellbau Hobby"
"Modellbauverein Stuttgart","info@modellbauverein-stuttgart.de","https://www.modellbauverein-stuttgart.de/","Modellbau Hobby"
"Modellbauverein Düsseldorf","info@modellbauverein-duesseldorf.de","https://www.modellbauverein-duesseldorf.de/","Modellbau Hobby"
"Modellbauverein Dortmund","info@modellbauverein-dortmund.de","https://www.modellbauverein-dortmund.de/","Modellbau Hobby"
"Modellbauverein Leipzig","info@modellbauverein-leipzig.de","https://www.modellbauverein-leipzig.de/","Modellbau Hobby"
"Modellbauverein Bremen","info@modellbauverein-bremen.de","https://www.modellbauverein-bremen.de/","Modellbau Hobby"
"Funkamateure Berlin","info@funkamateure-berlin.de","https://www.funkamateure-berlin.de/","Funk Amateur"
"Funkamateure Hamburg","info@funkamateure-hamburg.de","https://www.funkamateure-hamburg.de/","Funk Amateur"
"Funkamateure München","info@funkamateure-muenchen.de","https://www.funkamateure-muenchen.de/","Funk Amateur"
"Funkamateure Frankfurt","info@funkamateure-frankfurt.de","https://www.funkamateure-frankfurt.de/","Funk Amateur"
"Funkamateure Köln","info@funkamateure-koeln.de","https://www.funkamateure-koeln.de/","Funk Amateur"
"Funkamateure Stuttgart","info@funkamateure-stuttgart.de","https://www.funkamateure-stuttgart.de/","Funk Amateur"
"Funkamateure Düsseldorf","info@funkamateure-duesseldorf.de","https://www.funkamateure-duesseldorf.de/","Funk Amateur"
"Funkamateure Dortmund","info@funkamateure-dortmund.de","https://www.funkamateure-dortmund.de/","Funk Amateur"
"Funkamateure Leipzig","info@funkamateure-leipzig.de","https://www.funkamateure-leipzig.de/","Funk Amateur"
"Funkamateure Bremen","info@funkamateure-bremen.de","https://www.funkamateure-bremen.de/","Funk Amateur"
"Astronomieverein Berlin","info@astronomieverein-berlin.de","https://www.astronomieverein-berlin.de/","Astronomie Wissenschaft"
"Astronomieverein Hamburg","info@astronomieverein-hamburg.de","https://www.astronomieverein-hamburg.de/","Astronomie Wissenschaft"
"Astronomieverein München","info@astronomieverein-muenchen.de","https://www.astronomieverein-muenchen.de/","Astronomie Wissenschaft"
"Astronomieverein Frankfurt","info@astronomieverein-frankfurt.de","https://www.astronomieverein-frankfurt.de/","Astronomie Wissenschaft"
"Astronomieverein Köln","info@astronomieverein-koeln.de","https://www.astronomieverein-koeln.de/","Astronomie Wissenschaft"
"Astronomieverein Stuttgart","info@astronomieverein-stuttgart.de","https://www.astronomieverein-stuttgart.de/","Astronomie Wissenschaft"
"Astronomieverein Düsseldorf","info@astronomieverein-duesseldorf.de","https://www.astronomieverein-duesseldorf.de/","Astronomie Wissenschaft"
"Astronomieverein Dortmund","info@astronomieverein-dortmund.de","https://www.astronomieverein-dortmund.de/","Astronomie Wissenschaft"
"Astronomieverein Leipzig","info@astronomieverein-leipzig.de","https://www.astronomieverein-leipzig.de/","Astronomie Wissenschaft"
"Astronomieverein Bremen","info@astronomieverein-bremen.de","https://www.astronomieverein-bremen.de/","Astronomie Wissenschaft"
"Gartenverein Berlin","info@gartenverein-berlin.de","https://www.gartenverein-berlin.de/","Garten Hobby"
"Gartenverein Hamburg","info@gartenverein-hamburg.de","https://www.gartenverein-hamburg.de/","Garten Hobby"
"Gartenverein München","info@gartenverein-muenchen.de","https://www.gartenverein-muenchen.de/","Garten Hobby"
"Gartenverein Frankfurt","info@gartenverein-frankfurt.de","https://www.gartenverein-frankfurt.de/","Garten Hobby"
"Gartenverein Köln","info@gartenverein-koeln.de","https://www.gartenverein-koeln.de/","Garten Hobby"
"Gartenverein Stuttgart","info@gartenverein-stuttgart.de","https://www.gartenverein-stuttgart.de/","Garten Hobby"
"Gartenverein Düsseldorf","info@gartenverein-duesseldorf.de","https://www.gartenverein-duesseldorf.de/","Garten Hobby"
"Gartenverein Dortmund","info@gartenverein-dortmund.de","https://www.gartenverein-dortmund.de/","Garten Hobby"
"Gartenverein Leipzig","info@gartenverein-leipzig.de","https://www.gartenverein-leipzig.de/","Garten Hobby"
"Gartenverein Bremen","info@gartenverein-bremen.de","https://www.gartenverein-bremen.de/","Garten Hobby"
"Imkerverein Berlin","info@imkerverein-berlin.de","https://www.imkerverein-berlin.de/","Imkerei Landwirtschaft"
"Imkerverein Hamburg","info@imkerverein-hamburg.de","https://www.imkerverein-hamburg.de/","Imkerei Landwirtschaft"
"Imkerverein München","info@imkerverein-muenchen.de","https://www.imkerverein-muenchen.de/","Imkerei Landwirtschaft"
"Imkerverein Frankfurt","info@imkerverein-frankfurt.de","https://www.imkerverein-frankfurt.de/","Imkerei Landwirtschaft"
"Imkerverein Köln","info@imkerverein-koeln.de","https://www.imkerverein-koeln.de/","Imkerei Landwirtschaft"
"Imkerverein Stuttgart","info@imkerverein-stuttgart.de","https://www.imkerverein-stuttgart.de/","Imkerei Landwirtschaft"
"Imkerverein Düsseldorf","info@imkerverein-duesseldorf.de","https://www.imkerverein-duesseldorf.de/","Imkerei Landwirtschaft"
"Imkerverein Dortmund","info@imkerverein-dortmund.de","https://www.imkerverein-dortmund.de/","Imkerei Landwirtschaft"
"Imkerverein Leipzig","info@imkerverein-leipzig.de","https://www.imkerverein-leipzig.de/","Imkerei Landwirtschaft"
"Imkerverein Bremen","info@imkerverein-bremen.de","https://www.imkerverein-bremen.de/","Imkerei Landwirtschaft"
"Bienenzuchtverein Berlin","info@bienenzuchtverein-berlin.de","https://www.bienenzuchtverein-berlin.de/","Bienen Landwirtschaft"
"Bienenzuchtverein Hamburg","info@bienenzuchtverein-hamburg.de","https://www.bienenzuchtverein-hamburg.de/","Bienen Landwirtschaft"
"Bienenzuchtverein München","info@bienenzuchtverein-muenchen.de","https://www.bienenzuchtverein-muenchen.de/","Bienen Landwirtschaft"
"Bienenzuchtverein Frankfurt","info@bienenzuchtverein-frankfurt.de","https://www.bienenzuchtverein-frankfurt.de/","Bienen Landwirtschaft"
"Bienenzuchtverein Köln","info@bienenzuchtverein-koeln.de","https://www.bienenzuchtverein-koeln.de/","Bienen Landwirtschaft"
"Bienenzuchtverein Stuttgart","info@bienenzuchtverein-stuttgart.de","https://www.bienenzuchtverein-stuttgart.de/","Bienen Landwirtschaft"
"Bienenzuchtverein Düsseldorf","info@bienenzuchtverein-duesseldorf.de","https://www.bienenzuchtverein-duesseldorf.de/","Bienen Landwirtschaft"
"Bienenzuchtverein Dortmund","info@bienenzuchtverein-dortmund.de","https://www.bienenzuchtverein-dortmund.de/","Bienen Landwirtschaft"
"Bienenzuchtverein Leipzig","info@bienenzuchtverein-leipzig.de","https://www.bienenzuchtverein-leipzig.de/","Bienen Landwirtschaft"
"Bienenzuchtverein Bremen","info@bienenzuchtverein-bremen.de","https://www.bienenzuchtverein-bremen.de/","Bienen Landwirtschaft"
"Oldtimerverein Berlin","info@oldtimerverein-berlin.de","https://www.oldtimerverein-berlin.de/","Oldtimer Hobby"
"Oldtimerverein Hamburg","info@oldtimerverein-hamburg.de","https://www.oldtimerverein-hamburg.de/","Oldtimer Hobby"
"Oldtimerverein München","info@oldtimerverein-muenchen.de","https://www.oldtimerverein-muenchen.de/","Oldtimer Hobby"
"Oldtimerverein Frankfurt","info@oldtimerverein-frankfurt.de","https://www.oldtimerverein-frankfurt.de/","Oldtimer Hobby"
"Oldtimerverein Köln","info@oldtimerverein-koeln.de","https://www.oldtimerverein-koeln.de/","Oldtimer Hobby"
"Oldtimerverein Stuttgart","info@oldtimerverein-stuttgart.de","https://www.oldtimerverein-stuttgart.de/","Oldtimer Hobby"
"Oldtimerverein Düsseldorf","info@oldtimerverein-duesseldorf.de","https://www.oldtimerverein-duesseldorf.de/","Oldtimer Hobby"
"Oldtimerverein Dortmund","info@oldtimerverein-dortmund.de","https://www.oldtimerverein-dortmund.de/","Oldtimer Hobby"
"Oldtimerverein Leipzig","info@oldtimerverein-leipzig.de","https://www.oldtimerverein-leipzig.de/","Oldtimer Hobby"
"Oldtimerverein Bremen","info@oldtimerverein-bremen.de","https://www.oldtimerverein-bremen.de/","Oldtimer Hobby"
"Motorradverein Berlin","info@motorradverein-berlin.de","https://www.motorradverein-berlin.de/","Motorrad Hobby"
"Motorradverein Hamburg","info@motorradverein-hamburg.de","https://www.motorradverein-hamburg.de/","Motorrad Hobby"
"Motorradverein München","info@motorradverein-muenchen.de","https://www.motorradverein-muenchen.de/","Motorrad Hobby"
"Motorradverein Frankfurt","info@motorradverein-frankfurt.de","https://www.motorradverein-frankfurt.de/","Motorrad Hobby"
"Motorradverein Köln","info@motorradverein-koeln.de","https://www.motorradverein-koeln.de/","Motorrad Hobby"
"Motorradverein Stuttgart","info@motorradverein-stuttgart.de","https://www.motorradverein-stuttgart.de/","Motorrad Hobby"
"Motorradverein Düsseldorf","info@motorradverein-duesseldorf.de","https://www.motorradverein-duesseldorf.de/","Motorrad Hobby"
"Motorradverein Dortmund","info@motorradverein-dortmund.de","https://www.motorradverein-dortmund.de/","Motorrad Hobby"
"Motorradverein Leipzig","info@motorradverein-leipzig.de","https://www.motorradverein-leipzig.de/","Motorrad Hobby"
"Motorradverein Bremen","info@motorradverein-bremen.de","https://www.motorradverein-bremen.de/","Motorrad Hobby"
"Luftsportverein Berlin","info@luftsportverein-berlin.de","https://www.luftsportverein-berlin.de/","Luftsport Sport"
"Luftsportverein Hamburg","info@luftsportverein-hamburg.de","https://www.luftsportverein-hamburg.de/","Luftsport Sport"
"Luftsportverein München","info@luftsportverein-muenchen.de","https://www.luftsportverein-muenchen.de/","Luftsport Sport"
"Luftsportverein Frankfurt","info@luftsportverein-frankfurt.de","https://www.luftsportverein-frankfurt.de/","Luftsport Sport"
"Luftsportverein Köln","info@luftsportverein-koeln.de","https://www.luftsportverein-koeln.de/","Luftsport Sport"
"Luftsportverein Stuttgart","info@luftsportverein-stuttgart.de","https://www.luftsportverein-stuttgart.de/","Luftsport Sport"
"Luftsportverein Düsseldorf","info@luftsportverein-duesseldorf.de","https://www.luftsportverein-duesseldorf.de/","Luftsport Sport"
"Luftsportverein Dortmund","info@luftsportverein-dortmund.de","https://www.luftsportverein-dortmund.de/","Luftsport Sport"
"Luftsportverein Leipzig","info@luftsportverein-leipzig.de","https://www.luftsportverein-leipzig.de/","Luftsport Sport"
"Luftsportverein Bremen","info@luftsportverein-bremen.de","https://www.luftsportverein-bremen.de/","Luftsport Sport"
"Segelverein Berlin","info@segelverein-berlin.de","https://www.segelverein-berlin.de/","Segeln Sport"
"Segelverein Hamburg","info@segelverein-hamburg.de","https://www.segelverein-hamburg.de/","Segeln Sport"
"Segelverein München","info@segelverein-muenchen.de","https://www.segelverein-muenchen.de/","Segeln Sport"
"Segelverein Frankfurt","info@segelverein-frankfurt.de","https://www.segelverein-frankfurt.de/","Segeln Sport"
"Segelverein Köln","info@segelverein-koeln.de","https://www.segelverein-koeln.de/","Segeln Sport"
"Segelverein Stuttgart","info@segelverein-stuttgart.de","https://www.segelverein-stuttgart.de/","Segeln Sport"
"Segelverein Düsseldorf","info@segelverein-duesseldorf.de","https://www.segelverein-duesseldorf.de/","Segeln Sport"
"Segelverein Dortmund","info@segelverein-dortmund.de","https://www.segelverein-dortmund.de/","Segeln Sport"
"Segelverein Leipzig","info@segelverein-leipzig.de","https://www.segelverein-leipzig.de/","Segeln Sport"
"Segelverein Bremen","info@segelverein-bremen.de","https://www.segelverein-bremen.de/","Segeln Sport"
"Wassersportverein Berlin","info@wassersportverein-berlin.de","https://www.wassersportverein-berlin.de/","Wassersport Sport"
"Wassersportverein Hamburg","info@wassersportverein-hamburg.de","https://www.wassersportverein-hamburg.de/","Wassersport Sport"
"Wassersportverein München","info@wassersportverein-muenchen.de","https://www.wassersportverein-muenchen.de/","Wassersport Sport"
"Wassersportverein Frankfurt","info@wassersportverein-frankfurt.de","https://www.wassersportverein-frankfurt.de/","Wassersport Sport"
"Wassersportverein Köln","info@wassersportverein-koeln.de","https://www.wassersportverein-koeln.de/","Wassersport Sport"
"Wassersportverein Stuttgart","info@wassersportverein-stuttgart.de","https://www.wassersportverein-stuttgart.de/","Wassersport Sport"
"Wassersportverein Düsseldorf","info@wassersportverein-duesseldorf.de","https://www.wassersportverein-duesseldorf.de/","Wassersport Sport"
"Wassersportverein Dortmund","info@wassersportverein-dortmund.de","https://www.wassersportverein-dortmund.de/","Wassersport Sport"
"Wassersportverein Leipzig","info@wassersportverein-leipzig.de","https://www.wassersportverein-leipzig.de/","Wassersport Sport"
"Wassersportverein Bremen","info@wassersportverein-bremen.de","https://www.wassersportverein-bremen.de/","Wassersport Sport"
"Kanusportverein Berlin","info@kanusportverein-berlin.de","https://www.kanusportverein-berlin.de/","Kanu Sport"
"Kanusportverein Hamburg","info@kanusportverein-hamburg.de","https://www.kanusportverein-hamburg.de/","Kanu Sport"
"Kanusportverein München","info@kanusportverein-muenchen.de","https://www.kanusportverein-muenchen.de/","Kanu Sport"
"Kanusportverein Frankfurt","info@kanusportverein-frankfurt.de","https://www.kanusportverein-frankfurt.de/","Kanu Sport"
